qa_id,question_type,question,answer,url
products_services__qa2,products_services,Lợi ích của quy trình onboarding tại CMC Global là gì?,Quy trình onboarding tại CMC Global diễn ra nhanh chóng.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa3,products_services,CMC Global có thể giúp tiết kiệm chi phí như thế nào?,CMC Global có lợi ích tiết kiệm chi phí cho khách hàng.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa4,products_services,Thời gian triển khai dịch vụ của CMC Global ra sao?,Dịch vụ của CMC Global được triển khai nhanh chóng.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa5,products_services,Khách hàng có quyền kiểm soát dự án tại CMC Global không?,Khách hàng có toàn quyền kiểm soát dự án tại CMC Global.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa6,products_services,Mô hình nào phù hợp để tăng cường đội ngũ tại CMC Global?,Mô hình phù hợp là khi cần tăng cường đội ngũ.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa7,products_services,CMC Global hỗ trợ những yêu cầu kỹ năng nào?,CMC Global hỗ trợ các yêu cầu kỹ năng cụ thể.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa8,products_services,Hình thức làm việc tại CMC Global có tính linh hoạt không?,"Có, CMC Global cho phép làm việc linh hoạt.",https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa9,products_services,Ai có thể nâng cao năng lực đội ngũ CNTT của tôi?,CMC Global có thể nâng cao năng lực cho đội ngũ CNTT của bạn.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa10,products_services,CMC Global có những lợi ích nào cho khách hàng?,"CMC Global có lợi ích như quy trình onboarding nhanh, tiết kiệm chi phí, triển khai nhanh chóng và toàn quyền kiểm soát dự án.",https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa11,products_services,Mô hình nào phù hợp với yêu cầu kỹ năng cụ thể?,Mô hình phù hợp là khi có yêu cầu kỹ năng cụ thể.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa12,products_services,Có những lợi ích nào khi làm việc với CMC Global?,Có lợi ích như tiết kiệm chi phí và triển khai nhanh chóng.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa13,products_services,CMC Global có thể thay đổi cách quản lý công việc như thế nào?,CMC Global góp ý thay đổi cách quản lý và hỗ trợ triển khai công việc.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa14,products_services,Tại sao khách hàng nên chọn CMC Global?,Khách hàng nên chọn CMC Global vì có đội ngũ kỹ sư đông đảo và nhiều lợi ích đi kèm.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa15,products_services,Khi nào mô hình làm việc linh hoạt cần được áp dụng?,Mô hình làm việc linh hoạt cần được áp dụng khi có nhu cầu làm việc linh hoạt.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa16,products_services,CMC Global có thể hỗ trợ tôi trong việc nào?,CMC Global có thể hỗ trợ trong việc nâng cao năng lực đội ngũ CNTT.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa17,products_services,Ai có thể liên hệ với CMC Global để được tư vấn?,Bất kỳ ai cần nâng cao năng lực đội ngũ CNTT đều có thể liên hệ với CMC Global.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa18,products_services,Dịch vụ của CMC Global có thể triển khai trong thời gian bao lâu?,Dịch vụ của CMC Global được triển khai rất nhanh chóng.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa19,products_services,"Tại CMC Global, ai có quyền kiểm soát dự án?",Khách hàng có toàn quyền kiểm soát dự án tại CMC Global.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa20,products_services,Đội ngũ kỹ sư của CMC Global có những chứng nhận nào?,Đội ngũ kỹ sư của CMC Global được chứng nhận với hơn 2200 kỹ sư.,https://cmcglobal.com.vn/vi/service/vi-staff-augmentation/
products_services__qa1,products_services,Mô hình Hybrid là gì?,"Mô hình Hybrid là sự kết hợp của nhiều mô hình thuê ngoài khác nhau, nhằm cung cấp giải pháp tối ưu nhất phù hợp với nhu cầu và mục tiêu của công ty.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa2,products_services,Lợi ích chính của việc sử dụng mô hình Hybrid là gì?,"Lợi ích chính của mô hình Hybrid bao gồm giảm thiểu chi phí, linh hoạt trong việc mở rộng quy mô hoặc cắt giảm nhân lực dự án, và dự toán đầy đủ chi phí định kỳ.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa3,products_services,Mô hình Hybrid có những tùy chọn nào cho gia công dự án?,Mô hình Hybrid kết hợp các tùy chọn gia công dự án với mô hình nâng cấp nhân viên để đáp ứng yêu cầu dự án.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa4,products_services,Ai có thể làm việc theo mô hình Hybrid?,"Chỉ cần đủ điều kiện và làm việc với nhóm cốt lõi, không cần phải có toàn bộ nhóm offshore.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa5,products_services,Mô hình Hybrid phù hợp với loại dự án nào?,Mô hình Hybrid phù hợp với các dự án lớn có hơn 30 nhân sự và yêu cầu năng lực cụ thể.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa6,products_services,Mô hình Hybrid giúp tiết kiệm chi phí như thế nào?,"Mô hình Hybrid giúp giảm chi phí quản lý dự án và nhóm, nhờ vào sự linh hoạt trong việc tổ chức nhân lực.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa7,products_services,Mô hình Hybrid có thể áp dụng trong trường hợp nào?,"Mô hình Hybrid có thể áp dụng khi cần giải pháp về cách tổ chức nhóm làm việc hiệu quả với các công cụ, thực hành và quy trình.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa8,products_services,Có những điều kiện gì để áp dụng mô hình Hybrid?,"Để áp dụng mô hình Hybrid, cần đủ điều kiện và có khả năng làm việc với nhóm cốt lõi.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa9,products_services,Mô hình Hybrid có thể giúp gì cho việc quản lý dự án?,Mô hình Hybrid giúp giảm chi phí quản lý dự án và tăng tính linh hoạt trong việc tổ chức nhân lực.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa10,products_services,Mô hình Hybrid có lợi ích gì trong việc mở rộng quy mô dự án?,Mô hình Hybrid cho phép linh hoạt trong việc mở rộng quy mô hoặc cắt giảm nhân lực dự án khi cần thiết.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa11,products_services,Mô hình Hybrid có ảnh hưởng như thế nào đến chi phí định kỳ?,"Mô hình Hybrid giúp dự toán đầy đủ chi phí định kỳ, giúp công ty kiểm soát tốt hơn ngân sách.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa12,products_services,Đặc điểm nào của mô hình Hybrid giúp tiết kiệm chi phí mà không làm giảm chất lượng sản phẩm?,"Mô hình Hybrid cho phép tổ chức nhóm làm việc hiệu quả, từ đó tiết kiệm chi phí mà không làm giảm chất lượng sản phẩm.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa13,products_services,Mô hình Hybrid có thể áp dụng cho những dự án nào?,Mô hình Hybrid có thể áp dụng cho các dự án lớn có yêu cầu năng lực cụ thể.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa14,products_services,Làm thế nào mô hình Hybrid giúp cải thiện hiệu quả làm việc của nhóm?,Mô hình Hybrid giúp cải thiện hiệu quả làm việc của nhóm thông qua việc tổ chức nhóm làm việc hiệu quả với các công cụ và quy trình phù hợp.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa15,products_services,Mô hình Hybrid có những điểm nào nổi bật trong việc tổ chức nhân lực?,Mô hình Hybrid nổi bật với khả năng linh hoạt trong việc mở rộng quy mô và cắt giảm nhân lực dự án.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa16,products_services,Mô hình Hybrid giúp doanh nghiệp như thế nào trong việc đạt được mục tiêu?,Mô hình Hybrid giúp doanh nghiệp đạt được mục tiêu bằng cách cung cấp giải pháp tối ưu nhất để phù hợp với nhu cầu cụ thể.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa17,products_services,Mô hình Hybrid có thể giảm chi phí quản lý như thế nào?,Mô hình Hybrid có thể giảm chi phí quản lý thông qua việc làm việc với nhóm cốt lõi và không cần toàn bộ nhóm offshore.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa18,products_services,Mô hình Hybrid có cần toàn bộ nhân viên offshore không?,"Không, mô hình Hybrid không cần toàn bộ nhóm offshore, chỉ cần làm việc với nhóm cốt lõi.",https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa19,products_services,Tại sao mô hình Hybrid lại linh hoạt trong việc điều chỉnh quy mô dự án?,Mô hình Hybrid linh hoạt trong việc điều chỉnh quy mô dự án nhờ vào khả năng mở rộng hoặc cắt giảm nhân lực theo yêu cầu.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
products_services__qa20,products_services,Mô hình Hybrid có thể giúp doanh nghiệp tiết kiệm chi phí như thế nào?,Mô hình Hybrid giúp doanh nghiệp tiết kiệm chi phí thông qua việc giảm chi phí quản lý và linh hoạt trong việc tổ chức nhân lực.,https://cmcglobal.com.vn/vi/service/vi-hybrid/
customer_support__qa1,customer_support,Công ty có văn phòng tại đâu ở Hà Nội?,"Công ty có văn phòng tại 7 - 10F, CMC Tower, 11 Duy Tan Street, Dich Vong Hau Ward, Cau Giay District, Hà Nội.",https://cmcglobal.com.vn/contact-us/
customer_support__qa2,customer_support,Số điện thoại liên hệ văn phòng Đà Nẵng là gì?,Số điện thoại liên hệ văn phòng Đà Nẵng là +024 71016 000.,https://cmcglobal.com.vn/contact-us/
customer_support__qa3,customer_support,Địa chỉ văn phòng tại Thành phố Hồ Chí Minh là gì?,"Văn phòng tại Thành phố Hồ Chí Minh nằm ở CMC Creative Space, Street 19, Tan Thuan Export Processing Zone, Tan Thuan Dong Ward, District 7.",https://cmcglobal.com.vn/contact-us/
customer_support__qa4,customer_support,Công ty có bao nhiêu văn phòng ở Tokyo?,Công ty có hai văn phòng ở Tokyo.,https://cmcglobal.com.vn/contact-us/
customer_support__qa5,customer_support,Địa chỉ văn phòng ở Osaka là gì?,"Văn phòng ở Osaka nằm tại Midosuji Frontier Bldg. 4F, 1-13-22 Sonezakishinchi, Kita-ku, Osaka, 530-0002.",https://cmcglobal.com.vn/contact-us/
customer_support__qa6,customer_support,Số điện thoại văn phòng tại Singapore là gì?,Số điện thoại văn phòng tại Singapore là +65 8010 6788.,https://cmcglobal.com.vn/contact-us/
customer_support__qa7,customer_support,Công ty có văn phòng tại Seoul không?,"Có, công ty có văn phòng tại Signature Tower, West Wing, 100 Cheonggyecheon-ro, Jung-gu, Seoul, Korea.",https://cmcglobal.com.vn/contact-us/
customer_support__qa8,customer_support,Địa chỉ văn phòng ở Tokyo thứ hai là gì?,"Địa chỉ văn phòng ở Tokyo thứ hai là CIRCLES with Shimazuyama, 5F, 2-5-9, Higashi-gotanda, Shinagawa-ku, Tokyo, 141-0022.",https://cmcglobal.com.vn/contact-us/
customer_support__qa9,customer_support,Có thể gọi điện đến văn phòng nào ở Việt Nam với số điện thoại +024 71016 000?,Có thể gọi điện đến văn phòng tại Hà Nội hoặc Đà Nẵng với số điện thoại này.,https://cmcglobal.com.vn/contact-us/
customer_support__qa10,customer_support,Công ty có văn phòng nào ở Châu Á không?,"Có, công ty có văn phòng tại Tokyo, Osaka, Singapore và Seoul.",https://cmcglobal.com.vn/contact-us/
customer_support__qa11,customer_support,Văn phòng nào ở Việt Nam có địa chỉ gần nhất với khu vực Cầu Giấy?,Văn phòng ở Hà Nội có địa chỉ gần nhất với khu vực Cầu Giấy.,https://cmcglobal.com.vn/contact-us/
customer_support__qa12,customer_support,Địa chỉ của văn phòng tại Đà Nẵng ở đâu?,"Địa chỉ của văn phòng tại Đà Nẵng là G8 Golden Building, 65 Hai Phong Street, Thach Thang Ward, Hai Chau District.",https://cmcglobal.com.vn/contact-us/
customer_support__qa13,customer_support,Văn phòng nào có số điện thoại khác với các văn phòng khác?,"Văn phòng ở Singapore có số điện thoại khác, đó là +65 8010 6788.",https://cmcglobal.com.vn/contact-us/
customer_support__qa14,customer_support,"Có thể tìm thấy văn phòng nào ở quận 7, Thành phố Hồ Chí Minh?","Văn phòng ở CMC Creative Space, Street 19, Tan Thuan Export Processing Zone, Tan Thuan Dong Ward, District 7, Thành phố Hồ Chí Minh.",https://cmcglobal.com.vn/contact-us/
customer_support__qa15,customer_support,Công ty có văn phòng tại khu vực nào ở Osaka?,"Công ty có văn phòng tại Kita-ku, Osaka.",https://cmcglobal.com.vn/contact-us/
customer_support__qa16,customer_support,Mọi văn phòng ở Tokyo đều có số điện thoại giống nhau không?,"Có, tất cả các văn phòng ở Tokyo đều có số điện thoại giống nhau là (+81) 3-5422-6617.",https://cmcglobal.com.vn/contact-us/
customer_support__qa17,customer_support,Có văn phòng nào ở hải ngoại không?,"Có, công ty có văn phòng tại Tokyo và Singapore là những văn phòng ở hải ngoại.",https://cmcglobal.com.vn/contact-us/
customer_support__qa18,customer_support,Công ty có văn phòng nào ở khu vực trung tâm Đà Nẵng không?,"Có, văn phòng ở Đà Nẵng nằm ngay tại trung tâm, cụ thể là G8 Golden Building, 65 Hai Phong Street.",https://cmcglobal.com.vn/contact-us/
customer_support__qa19,customer_support,Văn phòng nào có địa chỉ cụ thể tại quận Jung-gu?,"Văn phòng ở Seoul có địa chỉ cụ thể tại quận Jung-gu, đó là Signature Tower, West Wing, 100 Cheonggyecheon-ro.",https://cmcglobal.com.vn/contact-us/
customer_support__qa20,customer_support,Có cần phải đặt lịch hẹn trước khi đến văn phòng không?,"Thông tin này không được cung cấp trong nội dung, vui lòng liên hệ trực tiếp với văn phòng để biết thêm chi tiết.",https://cmcglobal.com.vn/contact-us/
